index,maquina,data
36061,99,2015-05-31
36145,99,2015-08-23
15308,42,2015-10-06
20786,57,2015-09-20
27821,76,2015-12-05
11470,32,2015-04-15
34164,94,2015-03-29
36403,100,2015-05-07
29711,82,2015-02-02
5274,15,2015-05-23
13310,37,2015-04-22
30289,83,2015-09-01
7847,22,2015-05-26
2184,6,2015-12-20
5897,17,2015-01-31
33068,91,2015-04-01
29695,82,2015-01-17
11346,31,2015-12-13
11478,32,2015-04-23
23187,64,2015-04-11
11915,33,2015-07-01
24394,67,2015-07-27
20738,57,2015-08-03
5004,14,2015-08-28
34075,93,2015-12-31
11367,32,2015-01-02
28758,79,2015-06-27
21035,58,2015-05-26
21369,59,2015-04-24
2853,8,2015-10-17
17101,47,2015-08-30
7768,22,2015-03-10
15777,44,2015-01-16
18480,51,2015-06-05
29705,82,2015-01-27
31153,86,2015-01-09
34848,96,2015-02-08
35260,97,2015-03-25
30949,85,2015-06-20
4332,12,2015-10-30
4554,13,2015-06-07
23574,65,2015-05-02
14996,41,2015-11-29
31465,86,2015-11-17
3811,11,2015-05-29
895,3,2015-06-12
13503,37,2015-11-01
15543,43,2015-05-28
26275,72,2015-09-15
14650,40,2015-12-19
19328,53,2015-09-27
35320,97,2015-05-24
19183,53,2015-05-05
35895,98,2015-12-17
28489,78,2015-10-02
4908,14,2015-05-24
4905,14,2015-05-21
1770,5,2015-11-02
23826,66,2015-01-07
4667,13,2015-09-27
25506,70,2015-08-10
36020,99,2015-04-20
8306,23,2015-08-27
25979,71,2015-11-24
22527,62,2015-06-23
34018,93,2015-11-04
19124,53,2015-03-07
25347,70,2015-03-04
30219,83,2015-06-24
22322,61,2015-12-01
10299,29,2015-02-03
25509,70,2015-08-13
28725,79,2015-05-25
4294,12,2015-09-22
2317,7,2015-04-30
19290,53,2015-08-20
18587,51,2015-09-20
9126,25,2015-11-21
21088,58,2015-07-18
19486,54,2015-03-03
1327,4,2015-08-17
20752,57,2015-08-17
21777,60,2015-06-05
6018,17,2015-05-31
11815,33,2015-03-23
9690,27,2015-06-06
15631,43,2015-08-24
11418,32,2015-02-22
4701,13,2015-10-31
27758,76,2015-10-03
18924,52,2015-08-21
1703,5,2015-08-27
33486,92,2015-05-22
20026,55,2015-08-24
20536,57,2015-01-13
3645,10,2015-12-16
10278,29,2015-01-13
10212,28,2015-11-09
9865,27,2015-11-28
8687,24,2015-09-11
21123,58,2015-08-22
23486,65,2015-02-03
5548,16,2015-02-18
12906,36,2015-03-15
6020,17,2015-06-02
5230,15,2015-04-09
15472,43,2015-03-18
19057,52,2015-12-31
4883,14,2015-04-29
32103,88,2015-08-15
25312,70,2015-01-28
10458,29,2015-07-12
11823,33,2015-03-31
6650,19,2015-02-19
10096,28,2015-07-16
11077,31,2015-03-20
36189,99,2015-10-06
31884,88,2015-01-08
17380,48,2015-06-04
35161,96,2015-12-18
13940,39,2015-01-09
12480,35,2015-01-15
5698,16,2015-07-17
8388,23,2015-11-17
28616,79,2015-02-05
1576,5,2015-04-22
25533,70,2015-09-06
6942,19,2015-12-08
4342,12,2015-11-09
22631,62,2015-10-05
27621,76,2015-05-19
19494,54,2015-03-11
10933,30,2015-10-28
31961,88,2015-03-26
10499,29,2015-08-22
30370,83,2015-11-21
17662,49,2015-03-12
10673,30,2015-02-11
20672,57,2015-05-29
5504,16,2015-01-05
18427,51,2015-04-13
32748,90,2015-05-18
31921,88,2015-02-14
23067,63,2015-12-13
1,1,2015-01-02
16357,45,2015-08-18
36053,99,2015-05-23
21505,59,2015-09-07
26225,72,2015-07-27
30346,83,2015-10-28
6200,17,2015-11-28
8446,24,2015-01-13
30494,84,2015-03-23
22542,62,2015-07-08
11686,32,2015-11-16
35421,97,2015-09-02
36179,99,2015-09-26
216,1,2015-08-05
7950,22,2015-09-06
7668,21,2015-12-01
16692,46,2015-07-18
7680,21,2015-12-13
12633,35,2015-06-17
5215,15,2015-03-25
5242,15,2015-04-21
11484,32,2015-04-29
31349,86,2015-07-24
19283,53,2015-08-13
26464,73,2015-03-21
10962,30,2015-11-26
20463,56,2015-11-02
27484,76,2015-01-02
14231,39,2015-10-27
13451,37,2015-09-10
14201,39,2015-09-27
1142,4,2015-02-13
2017,6,2015-07-06
1922,6,2015-04-02
19382,53,2015-11-20
15536,43,2015-05-21
36097,99,2015-07-06
7841,22,2015-05-21
11350,31,2015-12-17
14714,41,2015-02-20
34025,93,2015-11-11
567,2,2015-07-20
6532,18,2015-10-25
18256,50,2015-10-25
22679,62,2015-11-22
8785,24,2015-12-18
11833,33,2015-04-10
9853,27,2015-11-16
27063,74,2015-11-09
20729,57,2015-07-25
1860,6,2015-01-30
20208,56,2015-02-21
19580,54,2015-06-05
32952,90,2015-12-07
3270,9,2015-12-07
5574,16,2015-03-16
11435,32,2015-03-11
4682,13,2015-10-12
11972,33,2015-08-27
6872,19,2015-09-29
32714,90,2015-04-14
36411,100,2015-05-15
9146,25,2015-12-11
11837,33,2015-04-14
1361,4,2015-09-20
14973,41,2015-11-06
19206,53,2015-05-28
5502,16,2015-01-03
17424,48,2015-07-18
28510,78,2015-10-23
6714,19,2015-04-24
27598,76,2015-04-26
31802,87,2015-10-19
8487,24,2015-02-23
27508,76,2015-01-26
36620,100,2015-12-10
15052,42,2015-01-23
1030,3,2015-10-25
28846,79,2015-09-23
33918,93,2015-07-27
11448,32,2015-03-24
15354,42,2015-11-21
13181,36,2015-12-15
16998,47,2015-05-19
32491,89,2015-09-04
12429,34,2015-11-26
120,1,2015-05-01
21441,59,2015-07-05
30691,84,2015-10-06
34233,94,2015-06-06
22146,61,2015-06-08
4707,13,2015-11-06
14838,41,2015-06-24
35415,97,2015-08-27
21662,60,2015-02-10
33017,91,2015-02-09
14147,39,2015-08-04
19770,54,2015-12-12
16848,46,2015-12-21
28295,78,2015-03-22
17775,49,2015-07-03
34774,95,2015-11-27
9337,26,2015-06-19
8940,25,2015-05-21
25399,70,2015-04-25
29058,80,2015-04-22
23832,66,2015-01-13
25730,71,2015-03-20
5933,17,2015-03-08
19210,53,2015-06-01
9691,27,2015-06-07
33869,93,2015-06-08
18116,50,2015-06-07
28704,79,2015-05-04
31660,87,2015-05-30
27405,75,2015-10-16
20056,55,2015-09-23
22379,62,2015-01-26
33084,91,2015-04-17
27988,77,2015-05-20
33894,93,2015-07-03
35681,98,2015-05-18
26190,72,2015-06-22
20118,55,2015-11-24
1401,4,2015-10-30
14065,39,2015-05-14
25747,71,2015-04-06
14454,40,2015-06-06
20038,55,2015-09-05
10076,28,2015-06-26
19198,53,2015-05-20
2077,6,2015-09-04
28818,79,2015-08-26
6607,19,2015-01-07
19568,54,2015-05-24
24639,68,2015-03-28
8252,23,2015-07-04
28759,79,2015-06-28
12414,34,2015-11-11
6820,19,2015-08-08
32450,89,2015-07-25
26556,73,2015-06-21
6559,18,2015-11-21
24237,67,2015-02-20
24752,68,2015-07-19
30957,85,2015-06-28
33002,91,2015-01-25
19501,54,2015-03-18
11474,32,2015-04-19
25167,69,2015-09-06
8880,25,2015-03-22
20365,56,2015-07-28
3401,10,2015-04-16
4704,13,2015-11-03
9269,26,2015-04-12
23535,65,2015-03-24
18406,51,2015-03-23
9274,26,2015-04-17
11954,33,2015-08-09
29971,82,2015-10-20
28549,78,2015-12-01
23719,65,2015-09-23
33158,91,2015-06-30
19896,55,2015-04-16
31505,86,2015-12-27
20541,57,2015-01-18
36263,99,2015-12-19
20443,56,2015-10-13
34732,95,2015-10-16
35775,98,2015-08-19
34932,96,2015-05-03
73,1,2015-03-15
17510,48,2015-10-12
12865,36,2015-02-02
20858,57,2015-12-01
31544,87,2015-02-03
1336,4,2015-08-26
12254,34,2015-06-04
29992,82,2015-11-10
17955,49,2015-12-29
1903,6,2015-03-14
2985,9,2015-02-25
10929,30,2015-10-24
7056,20,2015-03-31
1663,5,2015-07-18
12767,35,2015-10-28
34294,94,2015-08-06
10479,29,2015-08-02
24818,68,2015-09-23
13554,37,2015-12-22
26285,72,2015-09-25
11847,33,2015-04-24
20010,55,2015-08-08
6815,19,2015-08-03
5448,15,2015-11-12
12921,36,2015-03-30
30089,83,2015-02-14
7092,20,2015-05-06
21228,58,2015-12-05
16342,45,2015-08-03
26405,73,2015-01-21
3463,10,2015-06-17
23905,66,2015-03-27
166,1,2015-06-16
10191,28,2015-10-19
30640,84,2015-08-16
22292,61,2015-11-01
36154,99,2015-09-01
10010,28,2015-04-21
33085,91,2015-04-18
24813,68,2015-09-18
9414,26,2015-09-04
15213,42,2015-07-03
6991,20,2015-01-25
7491,21,2015-06-08
33470,92,2015-05-06
8032,22,2015-11-27
11848,33,2015-04-25
30932,85,2015-06-03
16365,45,2015-08-26
33693,92,2015-12-15
4493,13,2015-04-08
16105,44,2015-12-10
11213,31,2015-08-03
15981,44,2015-08-08
30024,82,2015-12-12
937,3,2015-07-24
1884,6,2015-02-23
2431,7,2015-08-22
7378,21,2015-02-15
15101,42,2015-03-13
11593,32,2015-08-15
14653,40,2015-12-22
30326,83,2015-10-08
17564,48,2015-12-05
30150,83,2015-04-16
26340,72,2015-11-19
33644,92,2015-10-27
4049,12,2015-01-20
35732,98,2015-07-07
1879,6,2015-02-18
2705,8,2015-05-22
30727,84,2015-11-11
22530,62,2015-06-26
10709,30,2015-03-19
591,2,2015-08-13
19491,54,2015-03-08
31041,85,2015-09-20
2513,7,2015-11-12
30108,83,2015-03-05
29432,81,2015-04-30
18613,51,2015-10-16
2044,6,2015-08-02
20472,56,2015-11-11
4610,13,2015-08-02
17449,48,2015-08-12
8294,23,2015-08-15
30180,83,2015-05-16
19905,55,2015-04-25
12557,35,2015-04-02
13954,39,2015-01-23
11723,32,2015-12-23
1467,5,2015-01-03
25116,69,2015-07-17
33892,93,2015-07-01
17647,49,2015-02-25
15682,43,2015-10-14
14957,41,2015-10-21
16795,46,2015-10-29
15791,44,2015-01-30
4571,13,2015-06-24
2043,6,2015-08-01
5788,16,2015-10-15
4713,13,2015-11-12
18385,51,2015-03-02
6341,18,2015-04-17
25986,71,2015-12-01
11458,32,2015-04-03
10047,28,2015-05-28
25895,71,2015-09-01
11228,31,2015-08-18
27478,75,2015-12-28
15845,44,2015-03-25
20247,56,2015-04-01
3592,10,2015-10-24
24980,69,2015-03-03
21545,59,2015-10-17
23679,65,2015-08-14
24415,67,2015-08-17
9227,26,2015-03-01
21494,59,2015-08-27
17184,47,2015-11-21
28518,78,2015-10-31
4783,14,2015-01-19
30667,84,2015-09-12
16415,45,2015-10-15
32319,89,2015-03-16
19142,53,2015-03-25
11553,32,2015-07-06
23254,64,2015-06-17
14060,39,2015-05-09
14685,41,2015-01-22
10878,30,2015-09-03
4256,12,2015-08-15
8997,25,2015-07-16
35352,97,2015-06-25
16332,45,2015-07-24
34969,96,2015-06-09
10860,30,2015-08-16
25442,70,2015-06-07
8515,24,2015-03-23
13771,38,2015-07-26
9471,26,2015-10-31
18412,51,2015-03-29
9105,25,2015-10-31
21872,60,2015-09-08
11801,33,2015-03-09
6993,20,2015-01-27
33534,92,2015-07-09
781,3,2015-02-18
3664,11,2015-01-03
23205,64,2015-04-29
21340,59,2015-03-26
21333,59,2015-03-19
943,3,2015-07-30
11976,33,2015-08-31
6439,18,2015-07-24
7593,21,2015-09-17
13352,37,2015-06-03
15989,44,2015-08-16
14592,40,2015-10-22
12285,34,2015-07-05
34980,96,2015-06-20
21093,58,2015-07-23
14072,39,2015-05-21
24745,68,2015-07-12
9936,28,2015-02-06
34823,96,2015-01-14
1878,6,2015-02-17
36341,100,2015-03-06
22034,61,2015-02-16
35286,97,2015-04-20
35429,97,2015-09-10
19158,53,2015-04-10
9553,27,2015-01-20
18941,52,2015-09-07
1431,4,2015-11-29
14187,39,2015-09-13
346,1,2015-12-13
4915,14,2015-05-31
20596,57,2015-03-14
22374,62,2015-01-21
29202,80,2015-09-13
4949,14,2015-07-04
21409,59,2015-06-03
17506,48,2015-10-08
13974,39,2015-02-12
32338,89,2015-04-04
10386,29,2015-05-01
15359,42,2015-11-26
22490,62,2015-05-17
27351,75,2015-08-23
32295,89,2015-02-20
25201,69,2015-10-10
4867,14,2015-04-13
26426,73,2015-02-11
27964,77,2015-04-26
18135,50,2015-06-26
33268,91,2015-10-18
29935,82,2015-09-14
27096,74,2015-12-12
300,1,2015-10-28
7879,22,2015-06-27
33179,91,2015-07-21
12883,36,2015-02-20
4903,14,2015-05-19
20347,56,2015-07-10
21332,59,2015-03-18
13767,38,2015-07-22
22144,61,2015-06-06
1006,3,2015-10-01
32141,88,2015-09-21
12253,34,2015-06-03
22512,62,2015-06-08
10187,28,2015-10-15
22849,63,2015-05-09
1752,5,2015-10-15
8831,25,2015-02-01
8086,23,2015-01-19
19959,55,2015-06-18
22221,61,2015-08-22
22819,63,2015-04-09
16595,46,2015-04-12
23158,64,2015-03-13
14126,39,2015-07-14
15432,43,2015-02-06
1412,4,2015-11-10
337,1,2015-12-04
33229,91,2015-09-09
34563,95,2015-04-30
14594,40,2015-10-24
34106,94,2015-01-30
28987,80,2015-02-10
26545,73,2015-06-10
8725,24,2015-10-19
26314,72,2015-10-24
21294,59,2015-02-08
26926,74,2015-06-25
10697,30,2015-03-07
3980,11,2015-11-14
33352,92,2015-01-09
4251,12,2015-08-10
34686,95,2015-08-31
29279,80,2015-11-29
36627,100,2015-12-17
4760,13,2015-12-28
16562,46,2015-03-10
25315,70,2015-01-31
2522,7,2015-11-21
9308,26,2015-05-21
26688,73,2015-10-31
29714,82,2015-02-05
26408,73,2015-01-24
17975,50,2015-01-17
17696,49,2015-04-15
13570,38,2015-01-06
25026,69,2015-04-18
32891,90,2015-10-07
13961,39,2015-01-30
30801,85,2015-01-23
9011,25,2015-07-30
31591,87,2015-03-22
28904,79,2015-11-20
23395,64,2015-11-05
10924,30,2015-10-19
10064,28,2015-06-14
25147,69,2015-08-17
5480,15,2015-12-14
5421,15,2015-10-17
22896,63,2015-06-25
16690,46,2015-07-16
32453,89,2015-07-28
27859,77,2015-01-11
15189,42,2015-06-09
30878,85,2015-04-10
15526,43,2015-05-11
12313,34,2015-08-02
3225,9,2015-10-23
20434,56,2015-10-04
11507,32,2015-05-22
2457,7,2015-09-17
20635,57,2015-04-22
5844,16,2015-12-10
5013,14,2015-09-06
9223,26,2015-02-25
20196,56,2015-02-09
32430,89,2015-07-05
22137,61,2015-05-30
2861,8,2015-10-25
128,1,2015-05-09
26830,74,2015-03-21
16147,45,2015-01-20
4479,13,2015-03-25
18692,52,2015-01-02
21940,60,2015-11-15
5357,15,2015-08-14
28667,79,2015-03-28
727,2,2015-12-27
4875,14,2015-04-21
819,3,2015-03-28
2036,6,2015-07-25
24632,68,2015-03-21
11938,33,2015-07-24
26828,74,2015-03-19
13439,37,2015-08-29
15235,42,2015-07-25
5542,16,2015-02-12
24530,67,2015-12-10
19034,52,2015-12-08
17414,48,2015-07-08
22237,61,2015-09-07
15843,44,2015-03-23
15637,43,2015-08-30
6825,19,2015-08-13
32717,90,2015-04-17
35403,97,2015-08-15
30860,85,2015-03-23
1016,3,2015-10-11
19468,54,2015-02-13
6501,18,2015-09-24
32212,88,2015-11-30
13942,39,2015-01-11
18810,52,2015-04-29
18695,52,2015-01-05
8870,25,2015-03-12
1074,3,2015-12-08
34427,94,2015-12-16
35670,98,2015-05-07
35522,97,2015-12-12
33961,93,2015-09-08
23742,65,2015-10-16
24961,69,2015-02-12
33117,91,2015-05-20
8989,25,2015-07-08
5720,16,2015-08-08
24154,66,2015-11-30
20031,55,2015-08-29
16138,45,2015-01-11
4243,12,2015-08-02
22674,62,2015-11-17
580,2,2015-08-02
14099,39,2015-06-17
23375,64,2015-10-16
6002,17,2015-05-15
31425,86,2015-10-08
3501,10,2015-07-25
28975,80,2015-01-29
33133,91,2015-06-05
19906,55,2015-04-26
22949,63,2015-08-17
27562,76,2015-03-21
22566,62,2015-08-01
30398,83,2015-12-19
27208,75,2015-04-02
19042,52,2015-12-16
2877,8,2015-11-10
21699,60,2015-03-19
14313,40,2015-01-16
25453,70,2015-06-18
5260,15,2015-05-09
4692,13,2015-10-22
25612,70,2015-11-24
31204,86,2015-03-01
18000,50,2015-02-11
33583,92,2015-08-27
6751,19,2015-05-31
24916,68,2015-12-30
3133,9,2015-07-23
27501,76,2015-01-19
29785,82,2015-04-17
3160,9,2015-08-19
13277,37,2015-03-20
2188,6,2015-12-24
14439,40,2015-05-22
20357,56,2015-07-20
31652,87,2015-05-22
17027,47,2015-06-17
21849,60,2015-08-16
11114,31,2015-04-26
16565,46,2015-03-13
29009,80,2015-03-04
31477,86,2015-11-29
12715,35,2015-09-07
36594,100,2015-11-14
16496,46,2015-01-03
2910,8,2015-12-13
26229,72,2015-07-31
23431,64,2015-12-11
5192,15,2015-03-02
1228,4,2015-05-10
1414,4,2015-11-12
33524,92,2015-06-29
31327,86,2015-07-02
22795,63,2015-03-16
2262,7,2015-03-06
7444,21,2015-04-22
10843,30,2015-07-31
14535,40,2015-08-26
19877,55,2015-03-28
34685,95,2015-08-30
26985,74,2015-08-23
10288,29,2015-01-23
32786,90,2015-06-25
4712,13,2015-11-11
24195,67,2015-01-09
30430,84,2015-01-18
13550,37,2015-12-18
7135,20,2015-06-18
29071,80,2015-05-05
11842,33,2015-04-19
33236,91,2015-09-16
23112,64,2015-01-26
22130,61,2015-05-23
23298,64,2015-07-31
26400,73,2015-01-16
8357,23,2015-10-17
24776,68,2015-08-12
7154,20,2015-07-07
8052,22,2015-12-17
13255,37,2015-02-26
25758,71,2015-04-17
880,3,2015-05-28
33269,91,2015-10-19
33065,91,2015-03-29
2000,6,2015-06-19
22015,61,2015-01-28
17781,49,2015-07-09
35708,98,2015-06-14
24547,67,2015-12-27
36393,100,2015-04-27
10806,30,2015-06-24
33891,93,2015-06-30
5640,16,2015-05-21
34820,96,2015-01-11
19998,55,2015-07-27
17850,49,2015-09-15
22477,62,2015-05-04
2883,8,2015-11-16
12408,34,2015-11-05
14194,39,2015-09-20
18612,51,2015-10-15
4310,12,2015-10-08
14881,41,2015-08-06
19763,54,2015-12-05
23915,66,2015-04-06
4801,14,2015-02-06
9029,25,2015-08-17
35084,96,2015-10-02
23858,66,2015-02-08
33639,92,2015-10-22
4665,13,2015-09-25
5964,17,2015-04-07
14148,39,2015-08-05
8735,24,2015-10-29
16237,45,2015-04-20
18222,50,2015-09-21
1363,4,2015-09-22
3756,11,2015-04-05
32743,90,2015-05-13
29591,81,2015-10-06
6470,18,2015-08-24
1785,5,2015-11-17
28562,78,2015-12-14
2468,7,2015-09-28
15999,44,2015-08-26
27683,76,2015-07-20
20309,56,2015-06-02
22902,63,2015-07-01
3354,10,2015-02-28
31305,86,2015-06-10
12015,33,2015-10-09
29763,82,2015-03-26
31808,87,2015-10-25
10140,28,2015-08-29
30390,83,2015-12-11
12944,36,2015-04-22
13090,36,2015-09-15
22945,63,2015-08-13
14476,40,2015-06-28
31990,88,2015-04-24
4645,13,2015-09-05
2685,8,2015-05-02
30461,84,2015-02-18
12272,34,2015-06-22
20016,55,2015-08-14
26394,73,2015-01-10
9767,27,2015-08-22
35578,98,2015-02-05
6273,18,2015-02-08
36348,100,2015-03-13
30732,84,2015-11-16
3103,9,2015-06-23
11218,31,2015-08-08
25985,71,2015-11-30
2346,7,2015-05-29
751,3,2015-01-19
20252,56,2015-04-06
5671,16,2015-06-21
2061,6,2015-08-19
14878,41,2015-08-03
36135,99,2015-08-13
30788,85,2015-01-10
6507,18,2015-09-30
15735,43,2015-12-06
106,1,2015-04-17
16649,46,2015-06-05
10670,30,2015-02-08
31753,87,2015-08-31
34545,95,2015-04-12
5930,17,2015-03-05
15236,42,2015-07-26
22847,63,2015-05-07
2548,7,2015-12-17
22817,63,2015-04-07
14274,39,2015-12-09
874,3,2015-05-22
5181,15,2015-02-19
10808,30,2015-06-26
18028,50,2015-03-11
13122,36,2015-10-17
23567,65,2015-04-25
26080,72,2015-03-04
12309,34,2015-07-29
24127,66,2015-11-03
12743,35,2015-10-04
3793,11,2015-05-11
6421,18,2015-07-06
19083,53,2015-01-25
11736,33,2015-01-04
8607,24,2015-06-23
35348,97,2015-06-21
6903,19,2015-10-30
24039,66,2015-08-07
28565,78,2015-12-17
14180,39,2015-09-06
7515,21,2015-07-02
29648,81,2015-12-02
20681,57,2015-06-07
35402,97,2015-08-14
35179,97,2015-01-04
3171,9,2015-08-30
29341,81,2015-01-29
3833,11,2015-06-20
15851,44,2015-03-31
29117,80,2015-06-20
7178,20,2015-07-31
9942,28,2015-02-12
3709,11,2015-02-17
33806,93,2015-04-06
27609,76,2015-05-07
10813,30,2015-07-01
30050,83,2015-01-06
24847,68,2015-10-22
18112,50,2015-06-03
1461,4,2015-12-29
22554,62,2015-07-20
16033,44,2015-09-29
14458,40,2015-06-10
36574,100,2015-10-25
22466,62,2015-04-23
24976,69,2015-02-27
26123,72,2015-04-16
7939,22,2015-08-26
20406,56,2015-09-07
28579,78,2015-12-31
9739,27,2015-07-25
15487,43,2015-04-02
2121,6,2015-10-18
14591,40,2015-10-21
32865,90,2015-09-11
31801,87,2015-10-18
11309,31,2015-11-07
23244,64,2015-06-07
14841,41,2015-06-27
33027,91,2015-02-19
1105,4,2015-01-07
49,1,2015-02-19
28352,78,2015-05-18
23737,65,2015-10-11
29380,81,2015-03-09
15712,43,2015-11-13
9397,26,2015-08-18
26356,72,2015-12-05
4201,12,2015-06-21
17215,47,2015-12-22
35226,97,2015-02-19
4026,11,2015-12-30
31271,86,2015-05-07
32462,89,2015-08-06
17845,49,2015-09-11
17971,50,2015-01-13
33988,93,2015-10-05
11549,32,2015-07-02
6983,20,2015-01-17
24054,66,2015-08-22
28017,77,2015-06-18
11868,33,2015-05-15
2822,8,2015-09-16
18909,52,2015-08-06
4570,13,2015-06-23
34498,95,2015-02-24
34057,93,2015-12-13
27156,75,2015-02-09
3755,11,2015-04-04
33780,93,2015-03-11
23723,65,2015-09-27
31539,87,2015-01-29
29276,80,2015-11-26
27400,75,2015-10-11
29346,81,2015-02-03
25268,69,2015-12-16
7573,21,2015-08-28
5273,15,2015-05-22
8865,25,2015-03-07
36336,100,2015-03-01
28752,79,2015-06-21
19058,52,2016-01-01
34261,94,2015-07-04
258,1,2015-09-16
16166,45,2015-02-08
31412,86,2015-09-25
3141,9,2015-07-31
27118,75,2015-01-02
2788,8,2015-08-13
21047,58,2015-06-07
31947,88,2015-03-12
15576,43,2015-06-30
33169,91,2015-07-11
34738,95,2015-10-22
20424,56,2015-09-25
10993,30,2015-12-27
10840,30,2015-07-28
3302,10,2015-01-07
14933,41,2015-09-27
32627,90,2015-01-17
31361,86,2015-08-05
27513,76,2015-01-31
14218,39,2015-10-14
1910,6,2015-03-21
15537,43,2015-05-22
11405,32,2015-02-09
26849,74,2015-04-09
26956,74,2015-07-25
19861,55,2015-03-12
26204,72,2015-07-06
17396,48,2015-06-20
6976,20,2015-01-10
24962,69,2015-02-13
23979,66,2015-06-08
5846,16,2015-12-12
10656,30,2015-01-25
33622,92,2015-10-05
22509,62,2015-06-05
9022,25,2015-08-10
13127,36,2015-10-22
27788,76,2015-11-02
29963,82,2015-10-12
14330,40,2015-02-02
12189,34,2015-03-31
10920,30,2015-10-15
35365,97,2015-07-08
115,1,2015-04-26
1987,6,2015-06-06
16106,44,2015-12-11
9842,27,2015-11-05
36047,99,2015-05-17
7265,20,2015-10-26
1403,4,2015-11-01
3339,10,2015-02-13
4586,13,2015-07-09
10778,30,2015-05-27
6887,19,2015-10-14
31878,88,2015-01-02
15605,43,2015-07-29
16900,47,2015-02-10
18477,51,2015-06-02
7576,21,2015-08-31
28302,78,2015-03-29
195,1,2015-07-15
36012,99,2015-04-12
21175,58,2015-10-13
31895,88,2015-01-19
9132,25,2015-11-27
33636,92,2015-10-19
35695,98,2015-06-01
34898,96,2015-03-30
31504,86,2015-12-26
20869,57,2015-12-12
11809,33,2015-03-17
22880,63,2015-06-09
16494,46,2015-01-01
27072,74,2015-11-18
6730,19,2015-05-10
33899,93,2015-07-08
1566,5,2015-04-12
575,2,2015-07-28
534,2,2015-06-17
10930,30,2015-10-25
21229,58,2015-12-06
11771,33,2015-02-07
24438,67,2015-09-09
25562,70,2015-10-05
27336,75,2015-08-08
26832,74,2015-03-23
36518,100,2015-08-30
21474,59,2015-08-07
20538,57,2015-01-15
14137,39,2015-07-25
10672,30,2015-02-10
18837,52,2015-05-26
3186,9,2015-09-14
17712,49,2015-05-01
31243,86,2015-04-09
31125,85,2015-12-13
28613,79,2015-02-02
5007,14,2015-08-31
14868,41,2015-07-24
21032,58,2015-05-23
5710,16,2015-07-29
20017,55,2015-08-15
31971,88,2015-04-05
8994,25,2015-07-13
17290,48,2015-03-06
32501,89,2015-09-14
15693,43,2015-10-25
16854,46,2015-12-27
30834,85,2015-02-25
27660,76,2015-06-27
19682,54,2015-09-15
7361,21,2015-01-29
32307,89,2015-03-04
15583,43,2015-07-07
13692,38,2015-05-08
10308,29,2015-02-12
20705,57,2015-07-01
19890,55,2015-04-10
13025,36,2015-07-12
18141,50,2015-07-02
11841,33,2015-04-18
821,3,2015-03-30
22576,62,2015-08-11
14912,41,2015-09-06
24452,67,2015-09-23
25994,71,2015-12-09
31642,87,2015-05-12
30324,83,2015-10-06
3034,9,2015-04-15
15674,43,2015-10-06
21283,59,2015-01-28
17172,47,2015-11-09
21619,59,2015-12-30
6857,19,2015-09-14
30759,84,2015-12-13
9476,26,2015-11-05
23643,65,2015-07-10
21352,59,2015-04-07
20613,57,2015-03-31
30456,84,2015-02-13
27461,75,2015-12-11
27124,75,2015-01-08
5980,17,2015-04-23
30538,84,2015-05-06
32730,90,2015-04-30
35167,96,2015-12-24
17605,49,2015-01-14
24190,67,2015-01-04
15852,44,2015-04-01
35995,99,2015-03-26
12144,34,2015-02-14
15624,43,2015-08-17
30110,83,2015-03-07
5683,16,2015-07-02
10000,28,2015-04-11
11264,31,2015-09-23
7001,20,2015-02-04
20744,57,2015-08-09
14289,39,2015-12-24
17006,47,2015-05-27
11055,31,2015-02-26
29733,82,2015-02-24
17588,48,2015-12-29
16732,46,2015-08-27
1829,5,2015-12-31
1104,4,2015-01-06
7960,22,2015-09-16
2526,7,2015-11-25
858,3,2015-05-06
17602,49,2015-01-11
9530,26,2015-12-29
25389,70,2015-04-15
2150,6,2015-11-16
12864,36,2015-02-01
2105,6,2015-10-02
13252,37,2015-02-23
13427,37,2015-08-17
24477,67,2015-10-18
2294,7,2015-04-07
29895,82,2015-08-05
16958,47,2015-04-09
19217,53,2015-06-08
23816,65,2015-12-29
25298,70,2015-01-14
1429,4,2015-11-27
26516,73,2015-05-12
1961,6,2015-05-11
5374,15,2015-08-31
31547,87,2015-02-06
3465,10,2015-06-19
5887,17,2015-01-21
8363,23,2015-10-23
29832,82,2015-06-03
30548,84,2015-05-16
