index,maquina,data,falha
3966,11,2015-10-31,ok
11261,31,2015-09-20,ok
32492,89,2015-09-05,ok
27429,75,2015-11-09,ok
17496,48,2015-09-28,ok
6533,18,2015-10-26,ok
14109,39,2015-06-27,ok
25062,69,2015-05-24,ok
20376,56,2015-08-08,ok
26607,73,2015-08-11,ok
2464,7,2015-09-24,ok
29242,80,2015-10-23,ok
15142,42,2015-04-23,ok
8346,23,2015-10-06,ok
19687,54,2015-09-20,ok
12439,34,2015-12-06,ok
31782,87,2015-09-29,ok
25953,71,2015-10-29,ok
22428,62,2015-03-16,ok
8000,22,2015-10-26,ok
33139,91,2015-06-11,ok
23393,64,2015-11-03,ok
15601,43,2015-07-25,ok
20522,56,2015-12-31,ok
18357,51,2015-02-02,ok
16884,47,2015-01-25,ok
19291,53,2015-08-21,ok
28765,79,2015-07-04,ok
9406,26,2015-08-27,ok
33508,92,2015-06-13,ok
33425,92,2015-03-23,ok
33025,91,2015-02-17,ok
12503,35,2015-02-07,ok
34243,94,2015-06-16,ok
33048,91,2015-03-12,ok
33684,92,2015-12-06,ok
31231,86,2015-03-28,ok
29045,80,2015-04-09,ok
33252,91,2015-10-02,ok
8962,25,2015-06-11,ok
29486,81,2015-06-23,ok
8528,24,2015-04-05,ok
15883,44,2015-05-02,ok
35003,96,2015-07-13,ok
23348,64,2015-09-19,ok
31226,86,2015-03-23,ok
21634,60,2015-01-13,ok
16257,45,2015-05-10,ok
34997,96,2015-07-07,ok
31366,86,2015-08-10,ok
11526,32,2015-06-10,ok
28445,78,2015-08-19,ok
19482,54,2015-02-27,ok
9071,25,2015-09-27,ok
15764,44,2015-01-03,ok
27264,75,2015-05-28,ok
22225,61,2015-08-26,ok
29765,82,2015-03-28,ok
3567,10,2015-09-29,ok
34815,96,2015-01-06,ok
7577,21,2015-09-01,ok
583,2,2015-08-05,ok
36364,100,2015-03-29,ok
12165,34,2015-03-07,ok
319,1,2015-11-16,ok
531,2,2015-06-14,ok
18187,50,2015-08-17,ok
35332,97,2015-06-05,ok
16525,46,2015-02-01,ok
2639,8,2015-03-17,ok
19848,55,2015-02-27,ok
7721,22,2015-01-22,ok
28783,79,2015-07-22,ok
20278,56,2015-05-02,ok
32129,88,2015-09-09,ok
9659,27,2015-05-06,ok
22203,61,2015-08-04,ok
11637,32,2015-09-28,ok
6899,19,2015-10-26,ok
14920,41,2015-09-14,ok
4351,12,2015-11-18,ok
35166,96,2015-12-23,ok
21718,60,2015-04-07,ok
31776,87,2015-09-23,ok
6675,19,2015-03-16,ok
24179,66,2015-12-25,ok
17030,47,2015-06-20,ok
6472,18,2015-08-26,ok
30259,83,2015-08-02,ok
18185,50,2015-08-15,ok
17866,49,2015-10-01,ok
23639,65,2015-07-06,ok
30193,83,2015-05-29,ok
23355,64,2015-09-26,ok
20205,56,2015-02-18,ok
12242,34,2015-05-23,ok
7272,20,2015-11-02,ok
16445,45,2015-11-14,ok
4991,14,2015-08-15,ok
32006,88,2015-05-10,ok
24093,66,2015-09-30,ok
20881,57,2015-12-24,ok
20043,55,2015-09-10,ok
67,1,2015-03-09,ok
18959,52,2015-09-25,ok
22202,61,2015-08-03,ok
10549,29,2015-10-11,ok
29165,80,2015-08-07,ok
22178,61,2015-07-10,ok
35288,97,2015-04-22,ok
25444,70,2015-06-09,ok
17446,48,2015-08-09,ok
11307,31,2015-11-05,ok
116,1,2015-04-27,ok
36111,99,2015-07-20,ok
11149,31,2015-05-31,ok
25207,69,2015-10-16,ok
22285,61,2015-10-25,comp1
32615,90,2015-01-05,ok
576,2,2015-07-29,ok
16150,45,2015-01-23,ok
28414,78,2015-07-19,ok
20344,56,2015-07-07,ok
17052,47,2015-07-12,ok
22436,62,2015-03-24,ok
31859,87,2015-12-15,ok
30902,85,2015-05-04,ok
6547,18,2015-11-09,ok
19800,55,2015-01-10,ok
5709,16,2015-07-28,ok
31609,87,2015-04-09,ok
724,2,2015-12-24,ok
36238,99,2015-11-24,ok
31619,87,2015-04-19,ok
15642,43,2015-09-04,ok
22564,62,2015-07-30,ok
9924,28,2015-01-25,ok
28424,78,2015-07-29,ok
6814,19,2015-08-02,ok
20160,56,2015-01-04,ok
24226,67,2015-02-09,ok
33503,92,2015-06-08,ok
32542,89,2015-10-25,ok
29883,82,2015-07-24,ok
27205,75,2015-03-30,ok
35725,98,2015-06-30,ok
10001,28,2015-04-12,ok
5206,15,2015-03-16,ok
22936,63,2015-08-04,ok
25900,71,2015-09-06,ok
2935,9,2015-01-06,ok
1498,5,2015-02-03,ok
7113,20,2015-05-27,ok
36060,99,2015-05-30,ok
32712,90,2015-04-12,ok
11826,33,2015-04-03,ok
369,2,2015-01-04,ok
21864,60,2015-08-31,ok
11529,32,2015-06-13,ok
14052,39,2015-05-01,ok
11651,32,2015-10-12,ok
9023,25,2015-08-11,ok
20528,57,2015-01-05,ok
24637,68,2015-03-26,ok
2967,9,2015-02-07,ok
23956,66,2015-05-17,ok
35178,97,2015-01-03,ok
7285,20,2015-11-15,comp2
5245,15,2015-04-24,ok
50,1,2015-02-20,ok
34384,94,2015-11-04,ok
12119,34,2015-01-20,ok
13009,36,2015-06-26,ok
5008,14,2015-09-01,ok
27210,75,2015-04-04,ok
19334,53,2015-10-03,ok
34946,96,2015-05-17,ok
5373,15,2015-08-30,ok
10241,28,2015-12-08,ok
15390,42,2015-12-27,ok
11030,31,2015-02-01,ok
23155,64,2015-03-10,ok
36305,100,2015-01-29,ok
21544,59,2015-10-16,ok
29195,80,2015-09-06,ok
15139,42,2015-04-20,ok
25149,69,2015-08-19,ok
1855,6,2015-01-25,ok
35592,98,2015-02-19,ok
12418,34,2015-11-15,ok
21365,59,2015-04-20,ok
8356,23,2015-10-16,ok
7714,22,2015-01-15,ok
34653,95,2015-07-29,ok
7672,21,2015-12-05,ok
2998,9,2015-03-10,ok
23881,66,2015-03-03,ok
19274,53,2015-08-04,ok
16334,45,2015-07-26,ok
28806,79,2015-08-14,ok
29111,80,2015-06-14,ok
273,1,2015-10-01,ok
22165,61,2015-06-27,ok
27765,76,2015-10-10,ok
36636,100,2015-12-26,ok
28162,77,2015-11-10,ok
2074,6,2015-09-01,ok
35188,97,2015-01-13,ok
10069,28,2015-06-19,ok
20126,55,2015-12-02,comp1
31396,86,2015-09-09,ok
33180,91,2015-07-22,ok
9154,25,2015-12-19,ok
17780,49,2015-07-08,ok
23277,64,2015-07-10,ok
16176,45,2015-02-18,ok
30656,84,2015-09-01,ok
32529,89,2015-10-12,ok
12647,35,2015-07-01,ok
366,2,2015-01-01,ok
35861,98,2015-11-13,ok
26016,71,2015-12-31,ok
10886,30,2015-09-11,ok
30499,84,2015-03-28,ok
13058,36,2015-08-14,ok
5841,16,2015-12-07,ok
15295,42,2015-09-23,ok
2367,7,2015-06-19,ok
9994,28,2015-04-05,ok
7630,21,2015-10-24,ok
2186,6,2015-12-22,ok
33467,92,2015-05-03,ok
27578,76,2015-04-06,ok
14887,41,2015-08-12,ok
1126,4,2015-01-28,ok
31867,87,2015-12-23,comp3
27337,75,2015-08-09,ok
8415,23,2015-12-14,ok
25929,71,2015-10-05,ok
3250,9,2015-11-17,ok
14192,39,2015-09-18,ok
14770,41,2015-04-17,ok
16410,45,2015-10-10,ok
26498,73,2015-04-24,ok
7899,22,2015-07-17,ok
34537,95,2015-04-04,ok
28554,78,2015-12-06,ok
8485,24,2015-02-21,ok
7997,22,2015-10-23,ok
3807,11,2015-05-25,ok
14958,41,2015-10-22,ok
18307,50,2015-12-15,ok
32010,88,2015-05-14,ok
9572,27,2015-02-08,ok
28558,78,2015-12-10,ok
23485,65,2015-02-02,ok
10280,29,2015-01-15,ok
26312,72,2015-10-22,ok
27477,75,2015-12-27,ok
1865,6,2015-02-04,ok
27750,76,2015-09-25,ok
7611,21,2015-10-05,comp2
33365,92,2015-01-22,ok
16271,45,2015-05-24,ok
16502,46,2015-01-09,ok
18272,50,2015-11-10,ok
14054,39,2015-05-03,ok
33295,91,2015-11-14,ok
21882,60,2015-09-18,ok
2131,6,2015-10-28,ok
17143,47,2015-10-11,ok
2981,9,2015-02-21,ok
20305,56,2015-05-29,ok
25965,71,2015-11-10,ok
10496,29,2015-08-19,ok
35195,97,2015-01-20,ok
30042,82,2015-12-30,ok
3704,11,2015-02-12,ok
28177,77,2015-11-25,ok
7998,22,2015-10-24,ok
25038,69,2015-04-30,ok
26699,73,2015-11-11,ok
31268,86,2015-05-04,ok
27728,76,2015-09-03,ok
23326,64,2015-08-28,ok
5095,14,2015-11-27,ok
3914,11,2015-09-09,ok
16002,44,2015-08-29,ok
26045,72,2015-01-28,ok
36221,99,2015-11-07,ok
23193,64,2015-04-17,ok
11688,32,2015-11-18,ok
27126,75,2015-01-10,ok
19799,55,2015-01-09,ok
16097,44,2015-12-02,ok
30705,84,2015-10-20,ok
25608,70,2015-11-20,ok
30263,83,2015-08-06,ok
30815,85,2015-02-06,ok
26310,72,2015-10-20,ok
20087,55,2015-10-24,ok
19644,54,2015-08-08,ok
10031,28,2015-05-12,ok
2655,8,2015-04-02,ok
24574,68,2015-01-22,ok
30172,83,2015-05-08,ok
34901,96,2015-04-02,ok
6447,18,2015-08-01,ok
15771,44,2015-01-10,ok
20105,55,2015-11-11,ok
28810,79,2015-08-18,ok
19476,54,2015-02-21,ok
25783,71,2015-05-12,ok
25243,69,2015-11-21,ok
32639,90,2015-01-29,ok
1265,4,2015-06-16,ok
27495,76,2015-01-13,ok
20323,56,2015-06-16,ok
28211,77,2015-12-29,ok
1734,5,2015-09-27,ok
10404,29,2015-05-19,ok
17628,49,2015-02-06,ok
8094,23,2015-01-27,ok
25950,71,2015-10-26,ok
32182,88,2015-11-01,ok
11173,31,2015-06-24,ok
6563,18,2015-11-25,ok
11724,32,2015-12-24,ok
24544,67,2015-12-24,ok
34554,95,2015-04-21,ok
30895,85,2015-04-27,ok
31728,87,2015-08-06,ok
19386,53,2015-11-24,ok
20429,56,2015-09-29,ok
6895,19,2015-10-22,ok
23555,65,2015-04-13,ok
2694,8,2015-05-11,ok
20191,56,2015-02-04,ok
32997,91,2015-01-20,ok
14553,40,2015-09-13,ok
11341,31,2015-12-08,ok
33736,93,2015-01-26,ok
34328,94,2015-09-09,ok
34596,95,2015-06-02,ok
16791,46,2015-10-25,ok
8814,25,2015-01-15,ok
7710,22,2015-01-11,ok
2443,7,2015-09-03,ok
16954,47,2015-04-05,ok
14795,41,2015-05-12,ok
2681,8,2015-04-28,ok
603,2,2015-08-25,ok
28931,79,2015-12-17,ok
476,2,2015-04-20,ok
17153,47,2015-10-21,comp2
6746,19,2015-05-26,ok
33542,92,2015-07-17,ok
19333,53,2015-10-02,ok
35552,98,2015-01-10,ok
13397,37,2015-07-18,comp4
23466,65,2015-01-14,ok
21746,60,2015-05-05,ok
24436,67,2015-09-07,ok
11752,33,2015-01-20,ok
19753,54,2015-11-25,ok
22938,63,2015-08-06,ok
25617,70,2015-11-29,ok
7919,22,2015-08-06,ok
26534,73,2015-05-30,ok
13777,38,2015-08-01,ok
30106,83,2015-03-03,ok
15316,42,2015-10-14,ok
22362,62,2015-01-09,ok
24232,67,2015-02-15,ok
8828,25,2015-01-29,ok
6205,17,2015-12-03,ok
24893,68,2015-12-07,ok
7631,21,2015-10-25,ok
7512,21,2015-06-29,ok
5237,15,2015-04-16,ok
4559,13,2015-06-12,ok
962,3,2015-08-18,ok
17983,50,2015-01-25,ok
31454,86,2015-11-06,ok
860,3,2015-05-08,ok
22239,61,2015-09-09,ok
35993,99,2015-03-24,ok
13416,37,2015-08-06,ok
13916,38,2015-12-17,ok
13109,36,2015-10-04,ok
7044,20,2015-03-19,ok
20441,56,2015-10-11,ok
19789,54,2015-12-31,ok
24598,68,2015-02-15,ok
28336,78,2015-05-02,ok
26756,74,2015-01-06,ok
31121,85,2015-12-09,ok
3561,10,2015-09-23,ok
12088,33,2015-12-21,ok
21757,60,2015-05-16,ok
29636,81,2015-11-20,ok
15496,43,2015-04-11,ok
6593,18,2015-12-25,ok
32607,89,2015-12-29,ok
3116,9,2015-07-06,ok
10474,29,2015-07-28,ok
20027,55,2015-08-25,ok
20405,56,2015-09-06,ok
2230,7,2015-02-02,ok
29540,81,2015-08-16,ok
28215,78,2015-01-01,ok
4927,14,2015-06-12,ok
14964,41,2015-10-28,ok
7220,20,2015-09-11,ok
13803,38,2015-08-27,ok
17490,48,2015-09-22,ok
25189,69,2015-09-28,ok
5308,15,2015-06-26,ok
13456,37,2015-09-15,ok
17312,48,2015-03-28,ok
27161,75,2015-02-14,ok
25261,69,2015-12-09,ok
35693,98,2015-05-30,comp3
26544,73,2015-06-09,ok
15988,44,2015-08-15,ok
30528,84,2015-04-26,ok
24695,68,2015-05-23,ok
9044,25,2015-08-31,ok
21589,59,2015-11-30,ok
34890,96,2015-03-22,ok
30943,85,2015-06-14,ok
11897,33,2015-06-13,ok
19489,54,2015-03-06,ok
2601,8,2015-02-07,ok
969,3,2015-08-25,ok
23521,65,2015-03-10,ok
2956,9,2015-01-27,ok
15339,42,2015-11-06,ok
13806,38,2015-08-30,comp4
27376,75,2015-09-17,ok
8493,24,2015-03-01,ok
7700,22,2015-01-01,ok
30241,83,2015-07-15,comp4
9474,26,2015-11-03,ok
33794,93,2015-03-25,ok
25593,70,2015-11-05,ok
21257,59,2015-01-02,comp1
17925,49,2015-11-29,ok
19980,55,2015-07-09,ok
33345,92,2015-01-02,ok
23258,64,2015-06-21,ok
19485,54,2015-03-02,ok
924,3,2015-07-11,ok
23008,63,2015-10-15,ok
20480,56,2015-11-19,ok
30944,85,2015-06-15,ok
31622,87,2015-04-22,ok
34301,94,2015-08-13,ok
24132,66,2015-11-08,ok
22601,62,2015-09-05,ok
17167,47,2015-11-04,ok
14116,39,2015-07-04,ok
32346,89,2015-04-12,ok
18842,52,2015-05-31,ok
18675,51,2015-12-17,ok
1331,4,2015-08-21,ok
27563,76,2015-03-22,ok
1118,4,2015-01-20,ok
9312,26,2015-05-25,ok
5219,15,2015-03-29,ok
34221,94,2015-05-25,ok
24884,68,2015-11-28,comp1
26011,71,2015-12-26,ok
1424,4,2015-11-22,ok
9410,26,2015-08-31,ok
10401,29,2015-05-16,ok
32209,88,2015-11-28,ok
19887,55,2015-04-07,ok
10746,30,2015-04-25,ok
10655,30,2015-01-24,ok
16172,45,2015-02-14,ok
34532,95,2015-03-30,ok
29777,82,2015-04-09,ok
29224,80,2015-10-05,ok
26326,72,2015-11-05,ok
8494,24,2015-03-02,ok
6349,18,2015-04-25,ok
1983,6,2015-06-02,ok
21195,58,2015-11-02,ok
6505,18,2015-09-28,ok
2127,6,2015-10-24,ok
24941,69,2015-01-23,ok
9558,27,2015-01-25,comp1
296,1,2015-10-24,ok
8780,24,2015-12-13,ok
35781,98,2015-08-25,ok
1437,4,2015-12-05,ok
32300,89,2015-02-25,ok
19423,53,2015-12-31,ok
19438,54,2015-01-14,ok
3415,10,2015-04-30,ok
4537,13,2015-05-21,ok
18691,52,2015-01-01,ok
15145,42,2015-04-26,ok
20256,56,2015-04-10,ok
5562,16,2015-03-04,ok
2196,6,2016-01-01,ok
17260,48,2015-02-04,ok
20492,56,2015-12-01,ok
5078,14,2015-11-10,ok
352,1,2015-12-19,ok
590,2,2015-08-12,ok
32738,90,2015-05-08,ok
21137,58,2015-09-05,ok
31137,85,2015-12-25,ok
19428,54,2015-01-04,ok
33082,91,2015-04-15,ok
15168,42,2015-05-19,ok
7707,22,2015-01-08,ok
6187,17,2015-11-15,ok
30003,82,2015-11-21,ok
22258,61,2015-09-28,ok
26160,72,2015-05-23,ok
3603,10,2015-11-04,ok
26493,73,2015-04-19,ok
26382,72,2015-12-31,ok
18775,52,2015-03-25,ok
4037,12,2015-01-08,ok
20453,56,2015-10-23,ok
12061,33,2015-11-24,ok
22678,62,2015-11-21,ok
5218,15,2015-03-28,ok
18795,52,2015-04-14,ok
3474,10,2015-06-28,ok
10773,30,2015-05-22,ok
22572,62,2015-08-07,ok
30284,83,2015-08-27,ok
36357,100,2015-03-22,ok
2918,8,2015-12-21,ok
18976,52,2015-10-12,ok
30427,84,2015-01-15,ok
21916,60,2015-10-22,ok
24325,67,2015-05-19,ok
19554,54,2015-05-10,ok
26898,74,2015-05-28,ok
22647,62,2015-10-21,ok
32822,90,2015-07-31,ok
10090,28,2015-07-10,ok
30482,84,2015-03-11,ok
13962,39,2015-01-31,ok
36324,100,2015-02-17,ok
30445,84,2015-02-02,ok
24539,67,2015-12-19,ok
8634,24,2015-07-20,ok
32111,88,2015-08-23,ok
26423,73,2015-02-08,ok
31069,85,2015-10-18,ok
27731,76,2015-09-06,ok
12465,34,2016-01-01,ok
15478,43,2015-03-24,ok
9634,27,2015-04-11,ok
27768,76,2015-10-13,ok
6519,18,2015-10-12,ok
34647,95,2015-07-23,ok
19474,54,2015-02-19,ok
34194,94,2015-04-28,ok
24267,67,2015-03-22,ok
5581,16,2015-03-23,ok
8809,25,2015-01-10,ok
10700,30,2015-03-10,ok
12098,33,2015-12-31,ok
7587,21,2015-09-11,ok
9780,27,2015-09-04,ok
14644,40,2015-12-13,ok
16287,45,2015-06-09,ok
35938,99,2015-01-28,ok
25398,70,2015-04-24,ok
34375,94,2015-10-26,ok
6102,17,2015-08-23,ok
1908,6,2015-03-19,ok
15435,43,2015-02-09,ok
32121,88,2015-09-01,comp2
35864,98,2015-11-16,ok
7090,20,2015-05-04,ok
12627,35,2015-06-11,ok
20932,58,2015-02-12,ok
13733,38,2015-06-18,ok
15729,43,2015-11-30,ok
13795,38,2015-08-19,ok
13193,36,2015-12-27,ok
34556,95,2015-04-23,ok
30709,84,2015-10-24,ok
2536,7,2015-12-05,ok
16218,45,2015-04-01,ok
27635,76,2015-06-02,ok
9837,27,2015-10-31,ok
23125,64,2015-02-08,ok
2005,6,2015-06-24,ok
34797,95,2015-12-20,ok
19900,55,2015-04-20,ok
11243,31,2015-09-02,ok
6099,17,2015-08-20,ok
3559,10,2015-09-21,ok
25490,70,2015-07-25,ok
31376,86,2015-08-20,ok
17110,47,2015-09-08,ok
2452,7,2015-09-12,ok
29582,81,2015-09-27,ok
8902,25,2015-04-13,ok
15835,44,2015-03-15,ok
16078,44,2015-11-13,ok
28495,78,2015-10-08,ok
5945,17,2015-03-20,ok
33751,93,2015-02-10,ok
31734,87,2015-08-12,ok
15532,43,2015-05-17,ok
35152,96,2015-12-09,ok
12688,35,2015-08-11,ok
2099,6,2015-09-26,ok
3751,11,2015-03-31,ok
36158,99,2015-09-05,ok
20119,55,2015-11-25,ok
35506,97,2015-11-26,ok
4045,12,2015-01-16,ok
27966,77,2015-04-28,ok
31673,87,2015-06-12,ok
31172,86,2015-01-28,ok
35045,96,2015-08-24,ok
19464,54,2015-02-09,ok
29550,81,2015-08-26,ok
27396,75,2015-10-07,ok
31682,87,2015-06-21,ok
20174,56,2015-01-18,ok
32732,90,2015-05-02,ok
23335,64,2015-09-06,ok
35741,98,2015-07-16,ok
30300,83,2015-09-12,ok
5800,16,2015-10-27,ok
10818,30,2015-07-06,ok
27705,76,2015-08-11,ok
25844,71,2015-07-12,ok
2840,8,2015-10-04,ok
23267,64,2015-06-30,ok
31079,85,2015-10-28,ok
11298,31,2015-10-27,ok
17445,48,2015-08-08,ok
16750,46,2015-09-14,ok
14119,39,2015-07-07,ok
435,2,2015-03-11,ok
31267,86,2015-05-03,ok
6727,19,2015-05-07,ok
36418,100,2015-05-22,ok
8656,24,2015-08-11,ok
14118,39,2015-07-06,ok
25193,69,2015-10-02,ok
33594,92,2015-09-07,ok
34597,95,2015-06-03,ok
7963,22,2015-09-19,comp2
12896,36,2015-03-05,ok
30818,85,2015-02-09,ok
22105,61,2015-04-28,ok
22290,61,2015-10-30,ok
28638,79,2015-02-27,ok
8244,23,2015-06-26,ok
1964,6,2015-05-14,ok
17806,49,2015-08-03,ok
8214,23,2015-05-27,ok
26970,74,2015-08-08,ok
7379,21,2015-02-16,ok
11191,31,2015-07-12,ok
26527,73,2015-05-23,ok
13507,37,2015-11-05,ok
27112,74,2015-12-28,ok
21530,59,2015-10-02,ok
10095,28,2015-07-15,ok
20452,56,2015-10-22,ok
24557,68,2015-01-05,ok
19195,53,2015-05-17,ok
30277,83,2015-08-20,ok
15511,43,2015-04-26,ok
5967,17,2015-04-10,ok
21152,58,2015-09-20,ok
9505,26,2015-12-04,ok
1185,4,2015-03-28,ok
23853,66,2015-02-03,ok
28576,78,2015-12-28,ok
36299,100,2015-01-23,ok
34217,94,2015-05-21,ok
16801,46,2015-11-04,ok
8886,25,2015-03-28,ok
35493,97,2015-11-13,ok
21459,59,2015-07-23,ok
31855,87,2015-12-11,ok
21995,61,2015-01-08,ok
31775,87,2015-09-22,ok
26731,73,2015-12-13,ok
3295,9,2016-01-01,ok
29391,81,2015-03-20,ok
35278,97,2015-04-12,ok
2374,7,2015-06-26,ok
17327,48,2015-04-12,ok
31383,86,2015-08-27,ok
22859,63,2015-05-19,ok
2305,7,2015-04-18,ok
35786,98,2015-08-30,ok
21364,59,2015-04-19,ok
32093,88,2015-08-05,ok
28706,79,2015-05-06,ok
21745,60,2015-05-04,ok
7601,21,2015-09-25,ok
2755,8,2015-07-11,ok
35256,97,2015-03-21,ok
5749,16,2015-09-06,ok
33983,93,2015-09-30,ok
31095,85,2015-11-13,ok
23575,65,2015-05-03,ok
3350,10,2015-02-24,ok
7992,22,2015-10-18,ok
15304,42,2015-10-02,ok
16343,45,2015-08-04,ok
32698,90,2015-03-29,ok
31171,86,2015-01-27,ok
14228,39,2015-10-24,ok
3287,9,2015-12-24,ok
11252,31,2015-09-11,ok
36059,99,2015-05-29,ok
1036,3,2015-10-31,ok
22644,62,2015-10-18,ok
3817,11,2015-06-04,ok
14300,40,2015-01-03,ok
7835,22,2015-05-15,ok
22211,61,2015-08-12,ok
14471,40,2015-06-23,ok
30142,83,2015-04-08,ok
30135,83,2015-04-01,ok
7511,21,2015-06-28,ok
17601,49,2015-01-10,ok
6624,19,2015-01-24,ok
24392,67,2015-07-25,ok
1907,6,2015-03-18,ok
18985,52,2015-10-21,ok
4031,12,2015-01-03,ok
5092,14,2015-11-24,ok
1688,5,2015-08-12,ok
20096,55,2015-11-02,ok
36407,100,2015-05-11,ok
7540,21,2015-07-27,ok
3747,11,2015-03-27,ok
6868,19,2015-09-25,ok
19777,54,2015-12-19,ok
7059,20,2015-04-03,ok
1243,4,2015-05-25,ok
30763,84,2015-12-17,ok
28980,80,2015-02-03,ok
22820,63,2015-04-10,ok
31442,86,2015-10-25,ok
31426,86,2015-10-09,ok
2297,7,2015-04-10,ok
18338,51,2015-01-14,ok
21815,60,2015-07-13,ok
15817,44,2015-02-25,ok
21595,59,2015-12-06,ok
1694,5,2015-08-18,ok
4485,13,2015-03-31,ok
29322,81,2015-01-10,ok
12898,36,2015-03-07,ok
10856,30,2015-08-12,ok
11469,32,2015-04-14,ok
13787,38,2015-08-11,ok
539,2,2015-06-22,ok
17238,48,2015-01-13,ok
4249,12,2015-08-08,ok
6316,18,2015-03-23,ok
35655,98,2015-04-23,ok
28955,80,2015-01-09,ok
19889,55,2015-04-09,ok
2255,7,2015-02-27,ok
34176,94,2015-04-10,ok
17080,47,2015-08-09,ok
23477,65,2015-01-25,ok
33444,92,2015-04-11,ok
21194,58,2015-11-01,ok
2377,7,2015-06-29,ok
6290,18,2015-02-25,ok
8539,24,2015-04-16,ok
13422,37,2015-08-12,ok
23166,64,2015-03-21,ok
23944,66,2015-05-05,ok
22807,63,2015-03-28,ok
5110,14,2015-12-12,ok
29013,80,2015-03-08,ok
26066,72,2015-02-18,ok
19996,55,2015-07-25,ok
6113,17,2015-09-03,ok
6999,20,2015-02-02,ok
2699,8,2015-05-16,ok
28308,78,2015-04-04,ok
25291,70,2015-01-07,ok
5865,16,2015-12-31,ok
7767,22,2015-03-09,ok
1451,4,2015-12-19,ok
13637,38,2015-03-14,ok
35480,97,2015-10-31,ok
32375,89,2015-05-11,ok
5879,17,2015-01-13,ok
27551,76,2015-03-10,ok
7223,20,2015-09-14,ok
2474,7,2015-10-04,ok
26894,74,2015-05-24,ok
36555,100,2015-10-06,ok
21583,59,2015-11-24,ok
23282,64,2015-07-15,ok
34780,95,2015-12-03,ok
8635,24,2015-07-21,ok
5444,15,2015-11-08,ok
18559,51,2015-08-23,ok
34558,95,2015-04-25,ok
20654,57,2015-05-11,ok
10272,29,2015-01-07,ok
24328,67,2015-05-22,ok
13866,38,2015-10-29,ok
6690,19,2015-03-31,ok
10111,28,2015-07-31,ok
15741,43,2015-12-12,ok
20609,57,2015-03-27,ok
3542,10,2015-09-04,ok
12837,36,2015-01-05,ok
25655,71,2015-01-05,ok
22648,62,2015-10-22,ok
30872,85,2015-04-04,ok
11661,32,2015-10-22,ok
29856,82,2015-06-27,ok
26129,72,2015-04-22,ok
26633,73,2015-09-06,ok
3765,11,2015-04-14,ok
32708,90,2015-04-08,ok
16634,46,2015-05-21,ok
23494,65,2015-02-11,ok
34015,93,2015-11-01,ok
25165,69,2015-09-04,ok
7970,22,2015-09-26,ok
12601,35,2015-05-16,ok
29238,80,2015-10-19,ok
16513,46,2015-01-20,ok
6710,19,2015-04-20,ok
4112,12,2015-03-24,ok
8477,24,2015-02-13,ok
307,1,2015-11-04,ok
5838,16,2015-12-04,ok
18156,50,2015-07-17,ok
36310,100,2015-02-03,ok
25859,71,2015-07-27,ok
27856,77,2015-01-08,ok
3002,9,2015-03-14,ok
3026,9,2015-04-07,ok
9561,27,2015-01-28,ok
14315,40,2015-01-18,ok
23177,64,2015-04-01,ok
4621,13,2015-08-13,ok
14761,41,2015-04-08,ok
18133,50,2015-06-24,ok
2192,6,2015-12-28,ok
19262,53,2015-07-23,ok
6911,19,2015-11-07,ok
19869,55,2015-03-20,ok
826,3,2015-04-04,ok
15939,44,2015-06-27,ok
35952,99,2015-02-11,ok
29411,81,2015-04-09,ok
23590,65,2015-05-18,ok
26006,71,2015-12-21,ok
16914,47,2015-02-24,ok
24025,66,2015-07-24,ok
23978,66,2015-06-07,ok
25134,69,2015-08-04,ok
27316,75,2015-07-19,ok
30000,82,2015-11-18,ok
18732,52,2015-02-10,ok
17281,48,2015-02-25,ok
21327,59,2015-03-13,ok
1058,3,2015-11-22,ok
17788,49,2015-07-16,ok
22104,61,2015-04-27,ok
19833,55,2015-02-12,ok
24007,66,2015-07-06,ok
30935,85,2015-06-06,ok
7201,20,2015-08-23,ok
7596,21,2015-09-20,comp4
33406,92,2015-03-04,ok
23449,64,2015-12-29,ok
13153,36,2015-11-17,ok
18749,52,2015-02-27,ok
3674,11,2015-01-13,ok
2682,8,2015-04-29,ok
6370,18,2015-05-16,ok
11951,33,2015-08-06,ok
12727,35,2015-09-18,comp1
10836,30,2015-07-24,ok
32325,89,2015-03-22,ok
16846,46,2015-12-19,ok
24049,66,2015-08-17,ok
19875,55,2015-03-26,ok
2260,7,2015-03-04,ok
1388,4,2015-10-17,ok
13525,37,2015-11-23,ok
10136,28,2015-08-25,ok
27706,76,2015-08-12,ok
30199,83,2015-06-04,ok
30622,84,2015-07-29,ok
23432,64,2015-12-12,ok
2173,6,2015-12-09,ok
31258,86,2015-04-24,ok
24365,67,2015-06-28,ok
9732,27,2015-07-18,ok
21884,60,2015-09-20,ok
33385,92,2015-02-11,ok
7190,20,2015-08-12,ok
18607,51,2015-10-10,ok
14825,41,2015-06-11,ok
34024,93,2015-11-10,ok
14290,39,2015-12-25,ok
2453,7,2015-09-13,ok
36623,100,2015-12-13,ok
17300,48,2015-03-16,ok
1900,6,2015-03-11,ok
27927,77,2015-03-20,ok
27352,75,2015-08-24,ok
2889,8,2015-11-22,ok
2445,7,2015-09-05,ok
26531,73,2015-05-27,ok
291,1,2015-10-19,ok
15969,44,2015-07-27,ok
17457,48,2015-08-20,ok
